Fecha,Ciclo Combinado
2021-07-03,22645.5505
2021-07-03,22830.1898
2021-07-03,23258.1327
2021-07-03,23247.2126
2021-07-03,23773.1437
2021-07-03,23713.8478
2021-07-03,24001.6626
2021-07-03,24455.8983
2021-07-03,24280.988
2021-07-03,24266.9661
2021-07-04,23914.4481
2021-07-04,23741.0987
2021-07-04,22965.7946
2021-07-04,22187.3312
2021-07-04,21649.6549
2021-07-04,21412.3387
2021-07-04,21123.8059
2021-07-04,20326.2809
2021-07-04,19300.9834
2021-07-04,18673.2132
2021-07-04,18130.0406
2021-07-04,18039.1421
2021-07-04,18231.2782
2021-07-04,18573.5899
2021-07-04,19175.4241
2021-07-04,19897.2239
2021-07-04,21281.333
2021-07-04,22655.3245
2021-07-04,22724.8318
2021-07-04,23450.7359
2021-07-04,23998.6951
2021-07-04,24399.6836
2021-07-04,24602.1581
2021-07-04,24324.7736
2021-07-05,23863.1651
